,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,coded_geo,price
12619,5,0,0.0,1,14,0,0,1,0,0,0,0,1,91.5,34
12620,30,1,1.0,2,179,0,0,1,0,0,1,0,0,224.7,285
12621,2,1,0.03,1,0,0,1,0,0,0,1,0,0,141.07947981342477,110
12622,1,0,0.0,2,0,0,1,0,0,0,0,1,0,141.07947981342477,115
12623,30,0,0.0,1,0,0,0,1,0,0,1,0,0,310.25,385
12624,2,19,0.81,1,310,0,0,0,1,0,1,0,0,56.333333333333336,135
12625,3,28,2.58,2,57,0,1,0,0,0,1,0,0,195.0,150
12626,2,76,2.42,1,46,0,0,1,0,0,0,1,0,93.6,98
12627,3,4,0.3,1,12,0,1,0,0,0,1,0,0,292.8888888888889,91
12628,1,64,4.76,4,22,0,0,1,0,0,0,1,0,141.07947981342477,35
12629,29,5,0.75,7,0,0,1,0,0,0,1,0,0,111.66666666666667,120
12630,3,6,4.62,1,361,0,0,1,0,0,1,0,0,292.77777777777777,499
12631,4,11,0.99,1,5,0,1,0,0,0,0,1,0,141.07947981342477,135
12632,7,3,0.09,3,0,0,0,0,1,0,0,1,0,63.5,42
12633,1,9,0.21,6,365,0,1,0,0,0,0,1,0,111.0,149
12634,3,0,0.0,1,0,0,1,0,0,0,1,0,0,199.0,150
12635,1,576,13.4,2,173,0,0,0,1,0,0,1,0,155.0,47
12636,1,120,3.18,4,340,0,0,0,1,0,0,0,1,145.71428571428572,35
12637,3,26,1.7,3,170,0,1,0,0,0,0,1,0,180.5,100
12638,2,6,0.42,1,51,0,0,0,1,0,0,1,0,165.57894736842104,50
12639,1,56,1.58,3,0,0,1,0,0,0,1,0,0,55.0,65
12640,4,146,3.89,3,73,0,0,1,0,0,0,1,0,244.66666666666666,75
12641,3,8,1.06,3,67,0,1,0,0,0,0,1,0,70.0,70
12642,1,49,2.4,4,255,0,0,0,1,0,0,1,0,184.375,48
12643,1,61,2.6,2,9,0,1,0,0,0,0,1,0,154.25,50
12644,4,11,0.44,1,2,0,1,0,0,0,1,0,0,131.75,450
12645,2,195,6.01,3,40,0,1,0,0,0,0,1,0,30.0,59
12646,3,0,0.0,2,365,0,0,1,0,0,1,0,0,130.72727272727272,199
12647,2,21,1.06,1,0,0,1,0,0,0,0,1,0,141.07947981342477,60
12648,2,3,0.1,1,0,0,1,0,0,0,0,1,0,84.75,64
12649,1,221,4.65,2,327,0,0,1,0,0,0,1,0,93.8,182
12650,9,0,0.0,2,365,0,0,0,1,0,0,1,0,146.16666666666666,62
12651,2,5,5.0,1,8,0,0,1,0,0,1,0,0,129.28571428571428,171
12652,3,2,0.05,1,5,0,0,1,0,0,0,1,0,199.28571428571428,50
12653,1,4,2.73,2,355,0,0,0,1,0,0,0,1,155.9,27
12654,7,7,0.37,1,0,0,0,1,0,0,1,0,0,167.28571428571428,250
12655,11,0,0.0,1,25,0,1,0,0,0,1,0,0,215.42857142857142,97
12656,4,68,1.78,2,267,0,1,0,0,0,1,0,0,141.07947981342477,90
12657,4,0,0.0,1,0,0,0,1,0,0,0,1,0,224.875,100
12658,2,2,0.1,1,0,0,1,0,0,0,1,0,0,136.25,200
12659,14,1,0.04,1,0,0,1,0,0,0,1,0,0,193.25,80
12660,1,2,0.19,1,0,0,1,0,0,0,1,0,0,217.25,70
12661,1,0,0.0,1,89,1,0,0,0,0,0,1,0,171.88888888888889,40
12662,30,1,0.73,87,365,0,0,1,0,0,1,0,0,96.2,190
12663,3,0,0.0,1,0,0,1,0,0,0,0,0,1,164.2,175
12664,1,254,4.02,1,118,0,0,1,0,0,0,1,0,140.71428571428572,80
12665,30,45,0.73,2,327,0,0,1,0,0,1,0,0,186.25,195
12666,1,9,0.35,1,0,0,1,0,0,0,0,1,0,79.66666666666667,65
12667,2,26,3.92,3,305,0,0,0,0,1,0,1,0,187.0,85
12668,1,11,4.93,7,176,0,0,0,1,0,0,1,0,129.125,53
12669,4,102,1.7,1,6,0,0,1,0,0,1,0,0,141.07947981342477,200
12670,3,4,0.09,1,0,0,0,1,0,0,0,1,0,244.46153846153845,105
12671,10,0,0.0,1,0,0,1,0,0,0,0,1,0,147.25,40
12672,2,129,2.03,1,64,0,1,0,0,0,1,0,0,127.66666666666667,200
12673,20,70,0.73,1,3,0,1,0,0,0,1,0,0,212.92307692307693,64
12674,30,0,0.0,65,329,0,0,1,0,0,1,0,0,70.0,435
12675,1,0,0.0,1,0,0,0,1,0,0,1,0,0,112.5,150
12676,1,0,0.0,1,0,0,0,0,1,0,1,0,0,80.4,75
12677,2,24,0.71,3,274,0,0,1,0,0,1,0,0,95.33333333333333,1000
12678,2,77,2.17,1,264,0,1,0,0,0,1,0,0,164.16666666666666,49
12679,5,8,0.22,1,0,0,1,0,0,0,1,0,0,121.5,140
12680,1,0,0.0,1,0,0,1,0,0,0,0,1,0,308.6,44
12681,4,15,0.31,2,5,0,0,1,0,0,1,0,0,53.0,399
12682,2,7,0.11,1,312,0,0,1,0,0,1,0,0,124.9090909090909,170
12683,5,4,0.08,1,0,0,1,0,0,0,1,0,0,141.07947981342477,499
12684,4,2,2.0,1,16,0,0,1,0,0,1,0,0,158.11111111111111,128
12685,1,121,2.19,1,337,0,0,1,0,0,1,0,0,148.0,185
12686,4,87,2.61,2,57,0,0,0,1,0,0,1,0,96.4,75
12687,5,42,1.27,1,52,0,1,0,0,0,1,0,0,105.0,85
12688,3,1,0.16,1,0,0,1,0,0,0,1,0,0,337.5,200
12689,2,36,0.6,3,5,0,0,1,0,0,0,1,0,141.07947981342477,69
12690,2,21,0.87,1,0,0,0,1,0,0,0,1,0,96.2,51
12691,12,5,0.14,1,0,0,0,1,0,0,1,0,0,113.42857142857143,93
12692,12,27,0.73,4,342,0,1,0,0,0,0,1,0,225.0,70
12693,1,12,0.53,3,0,0,1,0,0,0,1,0,0,53.4,211
12694,1,33,2.36,4,49,0,0,0,1,0,0,1,0,141.07947981342477,60
12695,30,0,0.0,2,87,0,1,0,0,0,1,0,0,159.11111111111111,95
12696,30,68,2.01,2,247,0,1,0,0,0,1,0,0,161.55555555555554,135
12697,2,4,0.24,1,0,0,1,0,0,0,0,1,0,204.2,52
12698,4,106,2.23,1,282,0,1,0,0,0,1,0,0,113.25,135
12699,10,0,0.0,1,156,0,1,0,0,0,1,0,0,175.4,120
12700,30,8,0.16,3,332,0,0,0,1,0,1,0,0,176.0,95
12701,1,27,0.75,1,16,0,0,0,1,0,0,1,0,175.875,45
12702,3,4,0.16,1,0,0,0,1,0,0,1,0,0,89.33333333333333,100
12703,2,41,0.96,1,301,0,1,0,0,0,0,1,0,206.0,59
12704,2,6,1.78,5,31,0,1,0,0,0,0,0,1,54.0,32
12705,1,24,0.65,1,0,0,0,1,0,0,1,0,0,41.5,134
12706,2,0,0.0,1,0,0,0,1,0,0,1,0,0,52.666666666666664,236
12707,1,0,0.0,10,341,0,0,0,1,0,1,0,0,208.5,499
12708,5,13,0.31,2,0,0,1,0,0,0,1,0,0,249.6,125
12709,1,0,0.0,1,0,0,1,0,0,0,0,1,0,208.34782608695653,100
12710,2,11,1.07,1,0,0,0,0,1,0,1,0,0,44.5,170
12711,3,30,0.98,1,48,0,0,0,1,0,0,1,0,178.8709677419355,37
12712,2,4,0.31,1,0,0,0,1,0,0,1,0,0,465.0,180
12713,6,2,0.05,1,0,0,0,1,0,0,1,0,0,141.07947981342477,450
12714,2,17,0.45,3,0,0,1,0,0,0,0,1,0,212.92307692307693,65
12715,2,0,0.0,1,0,0,1,0,0,0,1,0,0,185.0,125
12716,4,0,0.0,1,41,0,1,0,0,0,1,0,0,113.07142857142857,145
12717,30,13,4.59,1,174,0,0,1,0,0,1,0,0,172.5,195
12718,1,63,0.89,2,341,0,0,0,1,0,0,1,0,95.125,55
12719,10,0,0.0,1,0,0,1,0,0,0,0,1,0,84.2,45
12720,1,0,0.0,1,0,0,0,1,0,0,1,0,0,58.0,275
12721,2,92,3.08,1,219,0,0,1,0,0,1,0,0,113.71428571428571,233
12722,3,15,0.9,1,5,0,0,1,0,0,1,0,0,107.5,350
12723,2,0,0.0,1,66,0,0,0,1,0,0,1,0,187.0,120
12724,2,32,0.64,5,63,0,0,1,0,0,0,1,0,196.77272727272728,70
12725,1,1,0.07,4,90,0,0,1,0,0,0,1,0,84.38461538461539,45
12726,1,21,1.14,3,287,0,0,0,0,1,0,1,0,274.6666666666667,27
12727,2,10,0.84,1,8,0,0,0,1,0,1,0,0,141.07947981342477,125
12728,1,23,0.52,2,364,0,1,0,0,0,1,0,0,121.0,375
12729,30,1,0.77,8,331,0,0,0,1,0,0,1,0,144.27272727272728,45
12730,1,28,0.51,1,364,0,0,1,0,0,0,1,0,202.57142857142858,150
12731,1,8,1.13,1,0,0,0,1,0,0,0,1,0,101.7,200
12732,1,0,0.0,1,0,1,0,0,0,0,1,0,0,55.6,120
12733,1,65,1.56,1,186,0,0,1,0,0,1,0,0,141.07947981342477,150
12734,2,2,0.32,2,365,0,0,1,0,0,1,0,0,240.0,139
12735,1,178,3.43,1,272,0,0,1,0,0,1,0,0,152.8,129
12736,2,1,0.05,1,0,0,0,1,0,0,1,0,0,102.8,175
12737,45,2,0.11,1,43,0,1,0,0,0,1,0,0,84.2,73
12738,3,26,1.08,1,0,0,0,1,0,0,1,0,0,151.55555555555554,123
12739,3,13,0.28,1,0,0,0,1,0,0,1,0,0,82.22222222222223,99
12740,3,43,2.89,1,37,0,0,1,0,0,1,0,0,105.55555555555556,175
12741,5,14,0.22,1,188,0,1,0,0,0,1,0,0,145.66666666666666,300
12742,1,6,4.19,1,80,0,1,0,0,0,1,0,0,207.25,100
12743,2,3,3.0,1,187,0,0,1,0,0,1,0,0,108.9,179
12744,2,0,0.0,1,215,0,0,0,1,0,1,0,0,141.07947981342477,130
12745,2,0,0.0,1,61,0,1,0,0,0,0,1,0,214.75,57
12746,30,1,0.02,1,0,0,1,0,0,0,0,1,0,231.57142857142858,90
12747,30,0,0.0,2,180,0,0,0,1,0,1,0,0,152.83333333333334,320
12748,3,8,0.42,1,10,0,0,1,0,0,1,0,0,155.0,180
12749,4,0,0.0,2,0,0,1,0,0,0,1,0,0,65.2,95
12750,1,2,0.05,1,0,0,0,1,0,0,1,0,0,100.0,180
12751,1,54,1.28,1,297,0,0,0,1,0,0,1,0,237.5,55
12752,10,51,0.86,1,64,0,0,1,0,0,1,0,0,200.0,120
12753,30,11,0.32,1,36,0,0,1,0,0,1,0,0,101.0,49
12754,5,0,0.0,4,134,0,1,0,0,0,0,1,0,197.21428571428572,49
12755,30,0,0.0,23,339,0,0,1,0,0,1,0,0,284.2,200
12756,1,0,0.0,2,134,0,1,0,0,0,0,1,0,136.25,50
12757,2,0,0.0,1,133,0,0,0,1,0,0,1,0,103.875,58
12758,25,0,0.0,1,305,0,1,0,0,0,0,1,0,141.07947981342477,40
12759,2,136,3.45,1,346,0,1,0,0,0,0,1,0,62.09090909090909,60
12760,3,0,0.0,1,0,0,1,0,0,0,0,1,0,141.93333333333334,39
12761,1,66,1.38,3,228,0,1,0,0,0,0,1,0,269.25,45
12762,5,0,0.0,2,0,0,1,0,0,0,1,0,0,76.66666666666667,250
12763,5,11,0.13,3,365,0,1,0,0,0,0,1,0,113.25,77
12764,3,7,0.15,1,0,0,0,1,0,0,1,0,0,46.75,190
12765,3,75,3.07,2,174,0,0,0,1,0,1,0,0,209.31578947368422,110
12766,3,3,0.36,1,0,0,0,1,0,0,1,0,0,143.35714285714286,175
12767,3,1,0.04,1,21,0,1,0,0,0,1,0,0,118.6,72
12768,3,7,0.24,1,0,0,1,0,0,0,0,1,0,69.85714285714286,44
12769,3,0,0.0,1,0,0,0,1,0,0,0,1,0,141.07947981342477,70
12770,1,0,0.0,33,180,0,1,0,0,0,0,1,0,374.64285714285717,199
12771,1,8,2.76,6,138,0,1,0,0,0,0,1,0,95.16666666666667,55
12772,3,2,2.0,1,349,0,0,1,0,0,1,0,0,124.9090909090909,300
12773,10,1,0.09,1,0,0,1,0,0,0,1,0,0,102.2,150
12774,30,1,0.17,232,337,0,0,1,0,0,1,0,0,129.66666666666666,452
12775,2,6,0.1,1,0,0,0,1,0,0,1,0,0,171.88888888888889,160
12776,2,14,2.05,1,119,0,1,0,0,0,1,0,0,105.71428571428571,175
12777,3,6,0.95,6,46,0,0,1,0,0,1,0,0,69.76470588235294,250
12778,3,4,0.34,1,0,0,1,0,0,0,1,0,0,143.4,200
12779,2,77,3.29,1,106,0,1,0,0,0,1,0,0,178.75,150
12780,1,0,0.0,1,178,0,1,0,0,0,0,1,0,62.0,220
12781,1,3,0.13,1,0,0,0,1,0,0,0,1,0,41.666666666666664,95
12782,1,4,0.12,1,0,0,0,1,0,0,1,0,0,156.5,120
12783,7,0,0.0,1,11,0,1,0,0,0,1,0,0,127.125,150
12784,1,239,6.31,4,256,0,0,0,1,0,1,0,0,155.9,195
12785,3,15,1.88,1,10,0,0,0,1,0,1,0,0,108.0,115
12786,3,93,1.82,1,30,0,1,0,0,0,1,0,0,97.0,125
12787,35,2,0.3,17,365,0,1,0,0,0,0,1,0,141.07947981342477,55
12788,20,0,0.0,1,0,0,0,1,0,0,0,1,0,105.55555555555556,69
12789,3,1,0.09,2,0,0,0,0,1,0,1,0,0,249.75,118
12790,2,148,2.56,1,0,0,1,0,0,0,1,0,0,141.07947981342477,116
12791,1,146,5.28,1,212,0,0,1,0,0,1,0,0,228.0,178
12792,1,106,5.7,1,310,1,0,0,0,0,1,0,0,169.5,140
12793,1,0,0.0,1,166,0,0,1,0,0,1,0,0,141.07947981342477,159
12794,1,0,0.0,1,0,0,0,1,0,0,0,1,0,141.07947981342477,225
12795,3,67,1.52,1,296,0,1,0,0,0,0,1,0,216.5,75
12796,6,8,0.88,3,48,0,1,0,0,0,0,1,0,102.0,82
12797,1,0,0.0,1,89,0,0,1,0,0,0,1,0,236.42857142857142,120
12798,29,0,0.0,31,327,0,0,1,0,0,1,0,0,100.8,155
12799,2,3,0.06,2,359,0,1,0,0,0,1,0,0,141.07947981342477,160
12800,1,3,2.43,14,365,0,0,1,0,0,0,1,0,88.0,450
12801,1,72,1.8,1,0,0,0,1,0,0,1,0,0,141.07947981342477,240
12802,8,1,0.03,1,0,0,0,1,0,0,1,0,0,169.14285714285714,180
12803,2,47,1.3,1,0,0,0,1,0,0,1,0,0,94.33333333333333,325
12804,1,96,3.9,1,53,0,1,0,0,0,0,1,0,206.5,120
12805,1,10,0.47,1,0,0,0,1,0,0,0,1,0,94.0,114
12806,4,2,2.0,1,28,0,1,0,0,0,0,1,0,68.88235294117646,95
12807,1,52,0.87,2,255,0,1,0,0,0,0,1,0,73.33333333333333,33
12808,1,42,1.21,2,365,0,0,0,1,0,0,1,0,144.57142857142858,80
12809,6,8,0.16,1,5,0,1,0,0,0,1,0,0,73.63636363636364,190
12810,15,14,0.38,3,251,0,1,0,0,0,0,1,0,106.4,60
12811,1,46,8.47,2,232,0,0,1,0,0,1,0,0,110.0,190
12812,2,55,2.15,1,332,0,1,0,0,0,0,1,0,120.75,49
12813,2,92,5.47,1,96,0,1,0,0,0,1,0,0,144.875,175
12814,2,153,6.59,1,14,0,1,0,0,0,0,1,0,168.0,43
12815,1,2,0.09,1,0,0,1,0,0,0,0,1,0,45.0,66
12816,3,22,1.03,1,0,0,0,1,0,0,1,0,0,159.5,165
12817,1,11,4.52,1,129,0,0,0,1,0,1,0,0,141.07947981342477,63
12818,2,13,0.55,1,0,0,0,1,0,0,0,1,0,211.66666666666666,75
12819,3,43,2.86,1,10,0,1,0,0,0,1,0,0,204.8,150
12820,5,0,0.0,4,50,0,1,0,0,0,0,1,0,201.0,250
12821,5,16,0.84,1,173,0,0,1,0,0,1,0,0,95.22222222222223,145
12822,1,95,7.13,2,51,0,1,0,0,0,0,1,0,175.0,84
12823,2,0,0.0,1,365,0,0,0,0,1,0,1,0,464.6,100
12824,2,27,2.89,2,80,0,1,0,0,0,0,1,0,102.16666666666667,57
12825,1,45,1.85,1,0,0,0,1,0,0,1,0,0,92.8,102
12826,3,90,1.88,1,155,0,1,0,0,0,1,0,0,107.625,125
12827,2,61,5.23,1,2,0,1,0,0,0,1,0,0,141.07947981342477,75
12828,2,10,0.41,1,5,0,0,1,0,0,1,0,0,98.83333333333333,135
12829,5,2,0.05,1,0,0,1,0,0,0,1,0,0,94.6,225
12830,3,4,0.19,1,0,0,0,1,0,0,1,0,0,99.0,174
12831,30,0,0.0,6,365,0,1,0,0,0,0,0,1,111.5,40
12832,31,5,0.31,33,326,0,0,1,0,0,1,0,0,168.75,300
12833,2,9,1.36,1,186,0,0,0,1,0,1,0,0,92.41666666666667,66
12834,4,3,1.38,1,0,0,0,1,0,0,1,0,0,40.0,160
12835,3,12,4.19,1,38,0,1,0,0,0,1,0,0,180.76470588235293,249
12836,1,7,7.0,3,135,0,0,1,0,0,0,1,0,186.33333333333334,150
12837,2,0,0.0,1,0,0,1,0,0,0,0,1,0,85.6,50
12838,3,1,0.05,1,179,0,1,0,0,0,0,1,0,320.8,100
12839,30,0,0.0,49,364,0,0,1,0,0,1,0,0,141.44444444444446,355
12840,2,1,0.02,2,0,0,0,1,0,0,0,1,0,100.52941176470588,95
12841,5,2,0.09,1,365,0,0,1,0,0,0,1,0,120.0,145
12842,1,1,1.0,1,89,0,0,0,1,0,0,1,0,72.75,70
12843,2,16,0.46,1,0,0,0,1,0,0,0,1,0,217.6153846153846,50
12844,1,1,0.03,2,0,0,1,0,0,0,0,1,0,140.75,80
12845,1,16,0.55,1,7,0,1,0,0,0,0,1,0,167.75,85
12846,7,1,0.64,13,98,0,1,0,0,0,0,1,0,94.0,42
12847,2,1,0.03,1,0,0,1,0,0,0,1,0,0,184.33333333333334,168
12848,3,32,0.29,1,16,0,0,1,0,0,1,0,0,141.07947981342477,105
12849,5,1,0.03,1,0,0,0,1,0,0,0,1,0,132.0,60
12850,4,128,3.39,1,218,0,0,1,0,0,1,0,0,77.33333333333333,225
12851,2,15,3.44,1,90,0,0,1,0,0,1,0,0,170.0,175
12852,3,1,0.04,1,0,1,0,0,0,0,0,1,0,134.54545454545453,49
12853,30,0,0.0,52,349,0,1,0,0,0,1,0,0,89.66666666666667,159
12854,2,2,0.59,3,297,0,0,1,0,0,0,0,1,119.13636363636364,53
12855,30,0,0.0,1,40,0,1,0,0,0,0,1,0,174.89473684210526,34
12856,3,3,0.24,1,8,0,1,0,0,0,1,0,0,141.07947981342477,160
12857,1,0,0.0,1,90,0,1,0,0,0,0,1,0,214.76470588235293,150
12858,2,0,0.0,1,0,0,1,0,0,0,1,0,0,133.77777777777777,55
12859,2,2,1.67,1,320,0,0,1,0,0,1,0,0,158.8,489
12860,4,5,0.48,1,0,0,0,1,0,0,1,0,0,112.0,300
12861,7,0,0.0,9,126,0,1,0,0,0,0,1,0,83.33333333333333,32
12862,2,94,4.65,1,117,0,0,1,0,0,0,1,0,174.08333333333334,98
12863,5,8,0.61,1,0,0,1,0,0,0,1,0,0,73.5,129
12864,2,5,1.06,4,173,0,0,1,0,0,1,0,0,122.57142857142857,300
12865,3,7,0.57,3,319,0,1,0,0,0,0,1,0,123.25,35
12866,2,15,1.7,34,306,0,1,0,0,0,0,1,0,107.11111111111111,49
12867,1,144,1.68,2,340,0,0,0,1,0,0,1,0,184.7,70
12868,3,12,1.31,1,323,0,0,0,1,0,1,0,0,185.30232558139534,70
12869,3,1,0.26,2,358,0,0,1,0,0,0,1,0,181.72727272727272,70
12870,1,18,1.06,1,152,0,1,0,0,0,0,1,0,133.57142857142858,68
12871,2,1,0.16,1,0,0,0,1,0,0,0,1,0,320.8,89
12872,2,76,1.31,2,102,0,0,0,1,0,0,1,0,59.5,80
12873,10,0,0.0,1,0,0,1,0,0,0,0,1,0,79.33333333333333,70
12874,31,10,0.48,33,351,0,0,1,0,0,1,0,0,70.75,225
12875,7,171,1.84,2,144,0,0,1,0,0,0,1,0,82.5,85
12876,5,1,0.02,1,281,0,0,1,0,0,1,0,0,169.14285714285714,500
12877,5,1,0.16,4,173,0,0,0,1,0,1,0,0,150.0,110
12878,2,4,0.31,1,0,0,1,0,0,0,0,1,0,81.42857142857143,47
12879,20,0,0.0,2,0,0,0,1,0,0,1,0,0,256.6363636363636,515
12880,7,1,0.05,2,353,0,0,0,1,0,0,1,0,98.25,55
12881,30,3,0.26,103,207,0,0,1,0,0,0,1,0,281.8,34
12882,4,17,0.27,1,201,0,0,1,0,0,1,0,0,41.666666666666664,550
12883,3,2,0.06,2,0,0,1,0,0,0,0,1,0,184.53333333333333,45
12884,1,0,0.0,1,0,0,0,1,0,0,0,1,0,119.14285714285714,115
12885,30,0,0.0,43,361,0,1,0,0,0,0,1,0,251.88888888888889,45
12886,2,7,2.0,1,174,0,0,0,1,0,0,1,0,75.125,50
12887,6,4,1.02,1,0,0,0,1,0,0,0,1,0,132.27777777777777,90
12888,3,110,2.87,1,222,0,0,1,0,0,1,0,0,166.66666666666666,165
12889,1,12,1.09,1,6,0,0,1,0,0,1,0,0,141.07947981342477,200
12890,5,1,0.02,1,0,0,1,0,0,0,0,1,0,121.0,70
12891,4,2,0.04,1,0,0,0,1,0,0,1,0,0,118.11111111111111,140
12892,4,2,2.0,1,71,0,1,0,0,0,1,0,0,123.5,175
12893,21,16,0.34,1,0,0,1,0,0,0,0,1,0,141.07947981342477,50
12894,2,44,1.82,1,246,0,0,1,0,0,0,1,0,173.0,142
12895,2,63,1.68,2,352,0,1,0,0,0,0,1,0,194.30769230769232,60
12896,2,6,2.54,2,0,0,1,0,0,0,1,0,0,174.0,100
12897,1,0,0.0,4,362,0,1,0,0,0,0,0,1,141.07947981342477,35
12898,6,2,0.32,2,95,0,1,0,0,0,0,1,0,199.57142857142858,38
12899,30,4,0.22,25,281,0,0,1,0,0,1,0,0,82.63636363636364,290
12900,60,0,0.0,33,290,0,0,1,0,0,1,0,0,121.33333333333333,374
12901,3,73,1.34,1,120,0,1,0,0,0,1,0,0,69.66666666666667,150
12902,2,13,1.01,1,365,0,1,0,0,0,1,0,0,164.73076923076923,300
12903,3,81,3.24,1,282,0,0,1,0,0,1,0,0,141.07947981342477,150
12904,1,29,2.82,1,338,0,0,1,0,0,1,0,0,144.25,219
12905,2,23,3.15,1,0,0,1,0,0,0,0,1,0,91.0,65
12906,5,13,0.35,1,0,0,0,1,0,0,1,0,0,249.375,100
12907,30,2,0.12,1,179,0,0,1,0,0,1,0,0,83.125,500
12908,26,57,0.7,3,98,0,0,1,0,0,0,1,0,102.0,75
12909,2,5,0.12,1,0,0,1,0,0,0,1,0,0,182.33333333333334,140
12910,30,7,0.49,39,311,0,0,1,0,0,1,0,0,87.9,200
12911,2,31,1.16,2,131,0,1,0,0,0,0,1,0,137.5,180
12912,1,33,0.48,1,189,0,0,1,0,0,0,1,0,141.07947981342477,90
12913,1,22,3.22,1,33,0,0,1,0,0,0,1,0,199.625,115
12914,3,46,0.72,2,292,1,0,0,0,0,0,1,0,94.0,40
12915,2,1,1.0,1,163,0,0,1,0,0,1,0,0,83.625,319
12916,3,3,0.19,1,0,0,0,1,0,0,0,1,0,186.25,48
12917,2,5,0.15,1,0,0,1,0,0,0,0,1,0,84.66666666666667,50
12918,1,8,1.3,2,0,0,1,0,0,0,1,0,0,61.0,187
12919,5,1,0.75,10,129,0,1,0,0,0,0,0,1,175.0,25
12920,2,4,4.0,1,160,0,0,1,0,0,1,0,0,242.75,250
12921,40,2,0.05,1,0,0,0,1,0,0,0,1,0,207.33333333333334,80
12922,1,0,0.0,1,0,0,1,0,0,0,0,1,0,28.5,120
12923,2,58,2.8,3,60,0,1,0,0,0,0,1,0,128.75,70
12924,3,55,1.75,2,1,0,0,1,0,0,1,0,0,141.07947981342477,249
12925,3,0,0.0,7,177,1,0,0,0,0,0,1,0,221.8,38
12926,30,0,0.0,65,364,0,0,1,0,0,1,0,0,299.35483870967744,185
12927,1,46,2.73,1,21,0,0,1,0,0,0,1,0,79.33333333333333,52
12928,3,48,1.57,1,338,0,1,0,0,0,1,0,0,114.6,95
12929,3,5,0.17,1,8,0,1,0,0,0,1,0,0,116.3,100
12930,1,4,0.27,1,365,0,0,0,1,0,0,1,0,147.92857142857142,130
12931,1,3,1.5,10,133,0,0,1,0,0,1,0,0,92.375,289
12932,1,48,3.51,1,108,0,1,0,0,0,1,0,0,191.64705882352942,117
12933,5,0,0.0,1,365,0,1,0,0,0,1,0,0,38.5,350
12934,4,36,0.77,1,0,0,0,1,0,0,1,0,0,137.0,175
12935,15,2,0.85,11,189,0,1,0,0,0,0,1,0,64.0,50
12936,1,183,2.9,1,197,0,1,0,0,0,1,0,0,101.0,180
12937,4,0,0.0,2,0,0,1,0,0,0,0,1,0,114.14285714285714,39
12938,2,1,0.02,1,0,0,1,0,0,0,0,1,0,331.08,31
12939,5,5,0.13,1,0,0,0,1,0,0,0,1,0,59.25,160
12940,3,6,0.63,2,3,0,0,1,0,0,0,1,0,141.07947981342477,100
12941,2,0,0.0,1,0,0,1,0,0,0,0,1,0,52.666666666666664,40
12942,1,8,0.25,1,0,0,0,1,0,0,0,1,0,123.625,110
12943,1,34,2.9,1,1,0,0,1,0,0,1,0,0,141.07947981342477,99
12944,2,24,0.69,1,281,0,0,0,1,0,0,1,0,68.5,61
12945,4,12,0.14,1,203,0,0,1,0,0,1,0,0,50.0,149
12946,3,18,4.29,1,0,0,0,0,1,0,1,0,0,103.53846153846153,89
12947,1,32,3.47,6,0,0,1,0,0,0,1,0,0,79.5,52
12948,3,35,0.61,1,158,0,0,0,1,0,0,1,0,264.5,59
12949,4,0,0.0,1,117,0,0,0,1,0,1,0,0,196.66666666666666,200
12950,2,25,0.54,1,283,0,0,0,1,0,0,1,0,141.07947981342477,42
12951,3,1,0.04,1,0,0,0,1,0,0,0,1,0,257.8333333333333,120
12952,1,15,1.74,1,27,0,0,1,0,0,0,1,0,183.30769230769232,100
12953,2,181,5.42,1,52,0,1,0,0,0,0,1,0,166.75,80
12954,3,23,1.37,13,90,0,1,0,0,0,0,1,0,223.75,52
12955,2,0,0.0,1,0,0,1,0,0,0,1,0,0,209.31578947368422,300
12956,6,4,0.06,2,364,0,0,1,0,0,1,0,0,83.77777777777777,200
12957,2,2,0.05,1,0,0,1,0,0,0,0,1,0,105.16666666666667,70
12958,1,0,0.0,1,310,0,0,1,0,0,0,1,0,208.83333333333334,65
12959,30,0,0.0,33,364,0,0,1,0,0,1,0,0,141.07947981342477,487
12960,28,0,0.0,4,173,0,1,0,0,0,1,0,0,55.333333333333336,140
12961,1,0,0.0,1,0,1,0,0,0,0,0,1,0,88.0,680
12962,1,1,0.03,1,0,0,1,0,0,0,0,1,0,258.54545454545456,55
12963,1,0,0.0,5,342,0,0,0,0,1,1,0,0,79.3,190
12964,1,12,0.54,1,0,0,1,0,0,0,0,1,0,119.83333333333333,50
12965,7,5,0.39,1,34,0,0,1,0,0,1,0,0,65.0,180
12966,2,4,0.08,1,0,0,0,1,0,0,1,0,0,176.3913043478261,175
12967,1,12,1.29,1,0,0,0,1,0,0,1,0,0,141.07947981342477,150
12968,10,1,0.16,1,0,0,1,0,0,0,0,1,0,251.66666666666666,28
12969,2,76,4.07,1,147,0,0,1,0,0,1,0,0,153.35714285714286,265
12970,1,169,4.11,1,233,0,1,0,0,0,0,1,0,171.55555555555554,80
12971,2,43,1.65,1,120,0,0,1,0,0,0,1,0,110.0,100
12972,60,0,0.0,1,365,0,0,1,0,0,1,0,0,205.875,215
12973,3,1,0.16,1,365,0,0,1,0,0,1,0,0,191.0,246
